Compound_ID,InChIKey,Name,Molecule_ChEMBL_ID,Nivel_Modelo,Modelo_Detalle,Especie,Tejido_Organo,Tipo_Ensayo,Categoria_Endpoint,Endpoint_Original,Efecto_Magnitud,Efecto_Unidad,Es_Puro,Tipo_Efecto_Direccion,Concentracion_Dosis,Tiempo_Exposicion,Target_Conocido,Mecanismo_Propuesto,Ensayo_ChEMBL_ID,Referencia_Bibliografica,Metodo_Obtencion,Efecto_pX,Efecto_Magnitud_Numerico
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic oxaloacetic transaminase release at 0.01 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,21.0,%,True,,,,,,CHEMBL1020949,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,21.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic oxaloacetic transaminase release at 0.1 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,19.9,%,True,,,,,,CHEMBL1020950,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,19.9
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic oxaloacetic transaminase release at 1 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,18.6,%,True,,,,,,CHEMBL1020951,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,18.6
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic oxaloacetic transaminase release at 3 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,22.1,%,True,,,,,,CHEMBL1020952,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,22.1
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic pyruvate transaminase release at 0.01 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,19.0,%,True,,,,,,CHEMBL1020953,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,19.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic pyruvate transaminase release at 0.1 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,17.5,%,True,,,,,,CHEMBL1020954,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,17.5
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamate pyruvate transaminase release at 1 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,13.4,%,True,,,,,,CHEMBL1020955,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,13.4
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic pyruvate transaminase release at 3 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,16.7,%,True,,,,,,CHEMBL1020956,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,16.7
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,UNCHECKED,Unchecked,,,B — Effect on glutamate oxaloacetic transaminase activity at 1 mg/ml,Efecto bioquímico general (target no molecular),Activity,123.0,U/L,True,,,,,,CHEMBL1020958,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,123.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,SINGLE PROTEIN,Alanine aminotransferase 1,Homo sapiens,,B — Effect on glutamic pyruvate transaminase activity at 1 mg/ml,Actividad enzimática / inhibición de proteína específica,Activity,97.0,U/L,True,,,,Alanine aminotransferase 1,,CHEMBL1020961,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,97.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,P388,Mus musculus,,F — Cytotoxicity against mouse P388 cells after 72 hrs by MTT assay,Citotoxicidad / viabilidad celular,GI50,25.0,ug.mL-1,True,,,,,,CHEMBL979635,J Nat Prod (2000) [CHEMBL1154571],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,25.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,SINGLE PROTEIN,Epidermal growth factor receptor,Homo sapiens,,B — Inhibition of EGFR in human A431 cells,Actividad enzimática / inhibición de proteína específica,IC50,1000000.0,nM,True,,,,Epidermal growth factor receptor,,CHEMBL941404,J Nat Prod (1992) [CHEMBL1150213],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.0,1000000.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,NON-MOLECULAR,NON-PROTEIN TARGET,,,F — Antioxidant activity assessed as trolox equivalents of ABTS radical scavenging activity by TEAC assay,Antioxidante (radical/peroxidación),Activity,1.26,,True,,,,,,CHEMBL990240,J Nat Prod (2001) [CHEMBL1155720],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,1.26
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,UNCHECKED,Unchecked,,,F — Inhibition of A23187-induced 5HETE formation in human polymorphonuclear leukocytes,Efecto bioquímico general (target no molecular),IC50,276000.0,nM,True,,,,,,CHEMBL944592,J Nat Prod (1987) [CHEMBL1150175],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.5590909179347823,276000.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,UNCHECKED,Unchecked,,,F — Inhibition of A23187-induced LTB4 formation in human polymorphonuclear leukocytes,Efecto bioquímico general (target no molecular),IC50,411000.0,nM,True,,,,,,CHEMBL944590,J Nat Prod (1987) [CHEMBL1150175],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.3861581781239307,411000.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,UNCHECKED,Unchecked,,,F — Formation of 15HETE in A-23187-stimulated human polymorphonuclear leukocytes at 1000 uM relative to control,Efecto bioquímico general (target no molecular),Activity,96.5,%,True,,,,,,CHEMBL944589,J Nat Prod (1987) [CHEMBL1150175],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,96.5
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,UNCHECKED,Unchecked,,,F — Formation of 15HETE in A-23187-stimulated human polymorphonuclear leukocytes at 100 uM relative to control,Efecto bioquímico general (target no molecular),Activity,153.7,%,True,,,,,,CHEMBL944588,J Nat Prod (1987) [CHEMBL1150175],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,153.7
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,UNCHECKED,Unchecked,,,F — Formation of 15HETE in A-23187-stimulated human polymorphonuclear leukocytes at 10 uM relative to control,Efecto bioquímico general (target no molecular),Activity,136.7,%,True,,,,,,CHEMBL947694,J Nat Prod (1987) [CHEMBL1150175],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,136.7
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,UNKNOWN,Radical scavenging activity,,,F — Antioxidant activity assessed as DPPH free radical scavenging activity after 30 mins,Antioxidante (radical/peroxidación),IC50,66700.0,nM,True,,,,,,CHEMBL951743,J Nat Prod (2001) [CHEMBL1155754],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",4.175874166083451,66700.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,UNCHECKED,Unchecked,,,B — Inhibition of soybean 15-lipoxygenase,Efecto bioquímico general (target no molecular),Inhibition,36.2,%,True,,,,,,CHEMBL986948,Bioorg Med Chem (2008) [CHEMBL1149861],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,36.2
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,SINGLE PROTEIN,Human immunodeficiency virus type 1 integrase,Human immunodeficiency virus 1,,B — Inhibition of HIV1 integrase in presence of Mn2+,Actividad enzimática / inhibición de proteína específica,IC50,2800.0,nM,True,,,,Human immunodeficiency virus type 1 integrase,,CHEMBL1004835,Bioorg Med Chem Lett (2008) [CHEMBL1156602],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.552841968657781,2800.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,SINGLE PROTEIN,Human immunodeficiency virus type 1 integrase,Human immunodeficiency virus 1,,B — Inhibition of HIV1 integrase by overall integration assay,Actividad enzimática / inhibición de proteína específica,IC50,2800.0,nM,True,,,,Human immunodeficiency virus type 1 integrase,,CHEMBL1004829,Bioorg Med Chem Lett (2008) [CHEMBL1156602],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.552841968657781,2800.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,SINGLE PROTEIN,Human immunodeficiency virus type 1 integrase,Human immunodeficiency virus 1,,B — Inhibition of HIV1 integrase strand transfer activity,Actividad enzimática / inhibición de proteína específica,IC50,24000.0,nM,True,,,,Human immunodeficiency virus type 1 integrase,,CHEMBL1004830,Bioorg Med Chem Lett (2008) [CHEMBL1156602],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",4.619788758288394,24000.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,RAW264.7,Mus musculus,,A — Cytotoxicity against mouse RAW264.7 cells assessed as cell survival after 24 hrs by MTT assay,Citotoxicidad / viabilidad celular,EC50,3406000.0,nM,True,,,,,,CHEMBL998739,Bioorg Med Chem (2008) [CHEMBL1156587],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",2.467755356373418,3406000.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,RAW264.7,Mus musculus,,F — Inhibition of LPS-induced nitric oxide production in mouse RAW264.7 cells assessed as nitrite accumulation administered 1 hr before LPS challenge and measured after 24 hrs by Griess reagent assay,Efecto celular (sin especificar — revisar assay_description),EC50,165295.0,nM,True,,,,,,CHEMBL998740,Bioorg Med Chem (2008) [CHEMBL1156587],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.7817402831814357,165295.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,RAW264.7,Mus musculus,,F — Ratio of EC50 for mouse RAW264.7 cells to EC50 for inhibition of LPS-induced nitric oxide production in mouse RAW264.7 cells,Efecto celular (sin especificar — revisar assay_description),Ratio EC50,20.61,,True,,,,,,CHEMBL998741,Bioorg Med Chem (2008) [CHEMBL1156587],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,20.61
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,RAW264.7,Mus musculus,,F — Inhibition of LPS-induced nitric oxide production in mouse RAW264.7 cells assessed as nitrite level at 1 uM administered 1 hr before LPS challenge and measured after 24 hrs by Griess reagent assay,Efecto celular (sin especificar — revisar assay_description),Activity,16.7,uM,True,,,,,,CHEMBL998742,Bioorg Med Chem (2008) [CHEMBL1156587],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,16.7
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,CELL-LINE,RAW264.7,Mus musculus,,F — Effect on nitric oxide production in mouse RAW264.7 cells assessed as nitrite level at 1 uM after 24 hrs by Griess reagent assay,Efecto celular (sin especificar — revisar assay_description),Activity,2.46,uM,True,,,,,,CHEMBL998744,Bioorg Med Chem (2008) [CHEMBL1156587],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,2.46
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,NO TARGET,No relevant target,,,P — ABTS radical scavenging activity assessed as Trolox equivalent antioxidant capacity,Antioxidante (radical/peroxidación),Activity,1.01,mmol/L,True,,,,,,CHEMBL1017774,Eur J Med Chem (2009) [CHEMBL1152838],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,1.01
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,NO TARGET,No relevant target,,,F — DPPH radical scavenging activity assessed as Trolox equivalent antioxidant capacity at 50 uM after 40 mins,Antioxidante (radical/peroxidación),Activity,0.978,,True,,,,,,CHEMBL1019805,Eur J Med Chem (2009) [CHEMBL1137746],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,0.978
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,NO TARGET,No relevant target,,,P — ABTS radical scavenging activity assessed as Trolox equivalent antioxidant capacity at 50 uM by spectrophotometric analysis,Antioxidante (radical/peroxidación),Activity,2.538,,True,,,,,,CHEMBL1019806,Eur J Med Chem (2009) [CHEMBL1137746],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,2.538
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,NO TARGET,No relevant target,,,"P — Octanol-water partition coefficient, log P of the compound",Efecto bioquímico general (target no molecular),LogP,1.15,,True,,,,,,CHEMBL1019807,Eur J Med Chem (2009) [CHEMBL1137746],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,1.15
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,NON-MOLECULAR,NON-PROTEIN TARGET,,,F — Antioxidant activity against Cu2+-induced lipid peroxidation in human plasma LDL preincubated for 1 hr before Cu2+ challenge,Antioxidante (radical/peroxidación),Activity,54.0,uM/L,True,,,,,,CHEMBL1018933,J Nat Prod (2001) [CHEMBL1137802],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,54.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,NON-MOLECULAR,NON-PROTEIN TARGET,,,F — Antioxidant activity against AAPH-induced lipid peroxidation in human plasma LDL preincubated for 1 hr before AAPH challenge,Antioxidante (radical/peroxidación),Activity,73.6,uM/L,True,,,,,,CHEMBL1018934,J Nat Prod (2001) [CHEMBL1137802],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,73.6
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,UNKNOWN,Radical scavenging activity,,,F — Antioxidant activity assessed as DPPH radical scavenging activity after 20 mins by UV-visible spectrophotometry,Antioxidante (radical/peroxidación),EC50,3.0,ug,True,,,,,,CHEMBL1034375,J Nat Prod (2002) [CHEMBL1137813],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,3.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,SINGLE PROTEIN,Prostaglandin G/H synthase 2,Homo sapiens,,B — Inhibition of COX2 at 100 uM by scintillation proximity assay,Actividad enzimática / inhibición de proteína específica,Inhibition,32.0,%,True,,,,Prostaglandin G/H synthase 2,,CHEMBL1014033,J Nat Prod (2002) [CHEMBL1150665],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,32.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,UNKNOWN,Radical scavenging activity,,,F — Antioxidant activity assessed as DPPH free radical scavenging activity,Antioxidante (radical/peroxidación),IC50,12.0,ug.mL-1,True,,,,,,CHEMBL1011459,J Nat Prod (1998) [CHEMBL1150897],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,12.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,UNCHECKED,Unchecked,,,B — Inhibition of HIV reverse transcriptase at 200 ug/ml,Efecto bioquímico general (target no molecular),Inhibition,0.0,%,True,,,,,,CHEMBL981320,J Nat Prod (1997) [CHEMBL1158332],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,0.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,SINGLE PROTEIN,Human immunodeficiency virus type 1 integrase,Human immunodeficiency virus 1,,B — Inhibition of HIV1 integrase by ELISA,Actividad enzimática / inhibición de proteína específica,IC50,100000.0,nM,True,,,,Human immunodeficiency virus type 1 integrase,,CHEMBL946684,Bioorg Med Chem Lett (2008) [CHEMBL1141001],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",4.0,100000.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,UNCHECKED,Unchecked,,,B — Inhibition of potato LOX5,Efecto bioquímico general (target no molecular),IC50,4000.0,nM,True,,,,,,CHEMBL985926,Bioorg Med Chem Lett (2009) [CHEMBL1143375],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.3979400086720375,4000.0
B12,QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,CHEMBL145,NO TARGET,No relevant target,,,P — ABTS radical scavenging activity assessed as Trolox equivalent antioxidant capacity index,Antioxidante (radical/peroxidación),Activity,1.98,,True,,,,,,CHEMBL978454,J Nat Prod (2006) [CHEMBL1158067],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,1.98
